ano,capital,uf,populacao,codigo_funcao,funcao,empenhado,pago,diferenca_empenhado_pago,taxa_execucao,empenhado_per_capita,pago_per_capita
2020,Belém,PA,1492745,19,19 - Ciência e Tecnologia,18507177.44,17785466.58,721710.8600000031,0.9610037315338993,12.398083691454335,11.914604691357196
2020,Fortaleza,CE,2669342,19,19 - Ciência e Tecnologia,7255627.7,6963186.21,292441.4900000002,0.9596945292548569,2.718133420146238,2.6085777730991384
2020,Aracaju,SE,657013,19,19 - Ciência e Tecnologia,300000.0,275000.0,25000.0,0.9166666666666666,0.4566119696261718,0.41856097215732413
2020,Recife,PE,1645727,19,19 - Ciência e Tecnologia,2468219.24,2236604.51,231614.73000000045,0.9061612006557406,1.4997744097289527,1.3590373798327424
2020,Rio de Janeiro,RJ,6718903,19,19 - Ciência e Tecnologia,11744171.9,10613848.12,1130323.7800000012,0.9037544928987287,1.747929967138981,1.579699561074181
2020,Belo Horizonte,MG,2512070,19,19 - Ciência e Tecnologia,108299981.12,95248607.23,13051373.89,0.8794886780678324,43.111848443713754,37.916382596822544
2020,Teresina,PI,864845,19,19 - Ciência e Tecnologia,2576179.29,1492025.48,1084153.81,0.57916212811415,2.9787757228173835,1.7251940868016813
2020,Palmas,TO,299127,19,19 - Ciência e Tecnologia,591191.38,145896.74,445294.64,0.24678428159761057,1.976389225980938,0.48774179529096334
2020,Goiânia,GO,1516113,20,20 - Agricultura,1077.0,1077.0,0.0,1.0,0.0007103692139042406,0.0007103692139042406
2020,Manaus,AM,2182763,20,20 - Agricultura,6156.15,6156.15,0.0,1.0,0.0028203474220517754,0.0028203474220517754
2020,Campo Grande,MS,895982,20,20 - Agricultura,4785492.3,4778111.61,7380.6899999994785,0.9984576947287117,5.341058525729311,5.33282098301082
2020,Teresina,PI,864845,20,20 - Agricultura,410443.41,408504.25,1939.1599999999744,0.9952754510055357,0.47458609346183417,0.47234388821118234
2020,Cuiabá,MT,612547,20,20 - Agricultura,1857226.24,1831431.69,25794.550000000047,0.9861112505065619,3.0319734485680283,2.989863128870111
2020,São Luís,MA,1101884,20,20 - Agricultura,6937513.21,6528113.5,409399.70999999996,0.9409875415574164,6.296046779878826,5.924501580928664
2020,Palmas,TO,299127,20,20 - Agricultura,18721284.89,17523000.44,1198284.4499999993,0.9359934717600465,62.58640941807326,58.58047063621807
2020,Rio Branco,AC,407319,20,20 - Agricultura,8572242.08,7704818.78,867423.2999999998,0.8988102188546687,21.04552471158969,18.915932671935266
2020,Belo Horizonte,MG,2512070,20,20 - Agricultura,996503.58,785716.06,210787.5199999999,0.7884728923904117,0.39668623087732424,0.31277633983129455
2020,Porto Velho,RO,529544,20,20 - Agricultura,9931480.07,6941582.78,2989897.29,0.6989474611108997,18.754777827715923,13.108604346381037
2020,Boa Vista,RR,399213,20,20 - Agricultura,6075709.55,3746709.55,2329000.0,0.6166702866828122,15.219217685796805,9.38523933338844
2020,Macapá,AP,503327,20,20 - Agricultura,1261317.24,410161.91,851155.3300000001,0.3251853673228156,2.5059598233355254,0.8149014656475809
2020,Curitiba,PR,1933105,22,22 - Indústria,200000.0,200000.0,0.0,1.0,0.10346049490327737,0.10346049490327737
2020,Salvador,BA,2872347,22,22 - Indústria,19215664.84,18007110.33,1208554.5100000016,0.9371057665678977,6.689882817083033,6.269127765552002
2020,Rio de Janeiro,RJ,6718903,22,22 - Indústria,5711939.01,4982324.97,729614.04,0.8722650856876009,0.8501297027208161,0.7415384579893474
2020,Campo Grande,MS,895982,22,22 - Indústria,104544.53,77986.03,26558.5,0.7459599273151833,0.11668150699456016,0.08703972847668814
2020,Belém,PA,1492745,23,23 - Comércio e Serviços,2230446.72,2230446.72,0.0,1.0,1.4941913856686844,1.4941913856686844
2020,João Pessoa,PB,809015,23,23 - Comércio e Serviços,96380.0,96380.0,0.0,1.0,0.1191325253549069,0.1191325253549069
2020,Aracaju,SE,657013,23,23 - Comércio e Serviços,344963.69,343769.87,1193.820000000007,0.9965392879465083,0.5250484998013738,0.5232314581294434
2020,Macapá,AP,503327,23,23 - Comércio e Serviços,1129997.61,1114793.61,15204.0,0.986545104285663,2.245056613295134,2.214849610690466
2020,Maceió,AL,1018948,23,23 - Comércio e Serviços,7012085.74,6889327.25,122758.49000000022,0.9824932987770341,6.881691450397861,6.761215734267107
2020,Rio Branco,AC,407319,23,23 - Comércio e Serviços,3982700.09,3908200.09,74500.0,0.9812940973921036,9.77784019404938,9.59493686766392
2020,Teresina,PI,864845,23,23 - Comércio e Serviços,3958020.23,3881427.5,76592.72999999998,0.9806487270025904,4.576566008938018,4.488003630708393
2020,Palmas,TO,299127,23,23 - Comércio e Serviços,6179161.99,6042971.34,136190.65000000037,0.9779596893202664,20.657319432883025,20.202025694771784
2020,Fortaleza,CE,2669342,23,23 - Comércio e Serviços,3893569.95,3803583.77,89986.18000000017,0.9768885158978586,1.4586253653522105,1.4249143684098928
2020,Manaus,AM,2182763,23,23 - Comércio e Serviços,18782402.31,18301492.06,480910.25,0.9743957007169441,8.604874789429727,8.384553000027946
2020,Natal,RN,884122,23,23 - Comércio e Serviços,4677133.85,4538407.15,138726.69999999925,0.970339377822168,5.290145308000479,5.133236306754045
2020,Recife,PE,1645727,23,23 - Comércio e Serviços,50618097.77,48901261.99,1716835.7800000012,0.9660825701550262,30.75728706523014,29.714078938973476
2020,Salvador,BA,2872347,23,23 - Comércio e Serviços,194271039.76,183115801.05,11155238.709999979,0.9425789931233136,67.63494792237846,63.75128111262323
2020,Florianópolis,SC,500973,23,23 - Comércio e Serviços,327503.78,307471.78,20032.0,0.9388342937599071,0.6537353909292517,0.6137492040489209
2020,Vitória,ES,362097,23,23 - Comércio e Serviços,3349589.78,3103118.18,246471.59999999963,0.9264173775930259,9.25053170835439,8.569853326594808
2020,Rio de Janeiro,RJ,6718903,23,23 - Comércio e Serviços,71915028.58,66522197.54,5392831.039999999,0.9250110700574792,10.703388422187372,9.900752777648375
2020,Cuiabá,MT,612547,23,23 - Comércio e Serviços,761224.94,679760.23,81464.70999999996,0.8929820796465234,1.2427208687659885,1.1097274658107867
2020,Curitiba,PR,1933105,23,23 - Comércio e Serviços,71390520.23,62458123.91,8932396.320000008,0.8748797978888183,36.930492771991176,32.309742052294105
2020,Campo Grande,MS,895982,23,23 - Comércio e Serviços,5172256.39,4364847.94,807408.4499999993,0.8438962825661472,5.772723548017705,4.8715799424542015
2020,São Paulo,SP,12252023,23,23 - Comércio e Serviços,271615253.63,220578540.08,51036713.54999998,0.8120992364459646,22.169012711615053,18.003438295863468
2020,Belo Horizonte,MG,2512070,23,23 - Comércio e Serviços,54487834.81,40380200.13,14107634.68,0.7410865245573887,21.6904126119097,16.07447249877591
2020,Porto Alegre,RS,1483771,23,23 - Comércio e Serviços,3730110.61,2760586.41,969524.1999999997,0.7400816486779732,2.5139395567105707,1.860520531807132
2020,Boa Vista,RR,399213,23,23 - Comércio e Serviços,358872.65,261574.15,97298.50000000003,0.7288773608130906,0.8989503097344025,0.6552245292613217
2020,Goiânia,GO,1516113,23,23 - Comércio e Serviços,200233.94,100233.94,100000.0,0.5005841667002108,0.13207059104433508,0.0661124467635328
2020,Porto Velho,RO,529544,23,23 - Comércio e Serviços,914066.4,319150.4,594916.0,0.34915450343651183,1.7261387155741543,0.6026891060988322
2020,São Luís,MA,1101884,23,23 - Comércio e Serviços,315406.74,88356.74,227050.0,0.28013586520059786,0.2862431435613912,0.08018697067930926
2020,Campo Grande,MS,895982,24,24 - Comunicações,4744144.27,4744144.27,0.0,1.0,5.294910243732574,5.294910243732574
2020,Belém,PA,1492745,24,24 - Comunicações,5290796.59,5289871.84,924.75,0.9998252153557089,3.544340520316598,3.5437210240195074
2020,João Pessoa,PB,809015,24,24 - Comunicações,19428799.44,19346095.44,82704.0,0.9957432264275821,24.01537603134676,23.913148013324847
2020,São Luís,MA,1101884,24,24 - Comunicações,26116470.33,25357160.94,759309.3899999969,0.9709260332500683,23.701651289972446,23.01255026844931
2020,Fortaleza,CE,2669342,24,24 - Comunicações,10439397.68,9489385.88,950011.7999999989,0.908997450895079,3.9108505691664837,3.5549531982039024
2020,Salvador,BA,2872347,24,24 - Comunicações,74678290.39,64972123.24,9706167.149999999,0.8700269234966347,25.999048997213777,22.61987261288417
2020,São Paulo,SP,12252023,24,24 - Comunicações,151213210.9,123952941.05,27260269.85000001,0.8197229614545537,12.341897407473036,10.116936692822074
2020,Palmas,TO,299127,24,24 - Comunicações,6862587.48,5412098.31,1450489.1700000009,0.7886381522673135,22.94205297415479,18.09297826675626
2020,Vitória,ES,362097,24,24 - Comunicações,6381632.3,3854286.29,2527346.01,0.6039655857326659,17.624096029516952,10.644347481475958
2020,Aracaju,SE,657013,25,25 - Energia,23237714.75,23237714.75,0.0,1.0,35.36872900536215,35.36872900536215
2020,João Pessoa,PB,809015,25,25 - Energia,12676280.54,12676280.54,0.0,1.0,15.66878307571553,15.66878307571553
2020,Palmas,TO,299127,25,25 - Energia,9025467.76,9000000.0,25467.759999999776,0.9971782337849712,30.172695076004505,30.08755478442267
2020,Fortaleza,CE,2669342,25,25 - Energia,61201000.0,56444312.68,4756687.32,0.922277620953906,22.92737311292446,21.14540312931052
2020,Boa Vista,RR,399213,25,25 - Energia,28964989.6,26006816.58,2958173.0200000033,0.8978707377129524,72.55522640795766,65.14521465984323
2020,Maceió,AL,1018948,26,26 - Transporte,15192788.31,15192788.31,0.0,1.0,14.910268541672393,14.910268541672393
2020,Teresina,PI,864845,26,26 - Transporte,35797051.45,35797051.45,0.0,1.0,41.39129144528789,41.39129144528789
2020,Manaus,AM,2182763,26,26 - Transporte,179293860.79,179286344.79,7516.0,0.9999580799924388,82.14078248073656,82.1373391385139
2020,Macapá,AP,503327,26,26 - Transporte,3933237.3,3921458.07,11779.229999999981,0.9970052073898517,7.814477069579021,7.791074331398872
2020,Belém,PA,1492745,26,26 - Transporte,52012048.95,51642376.29,369672.6600000039,0.9928925572542744,34.84322436183005,34.595578139601876
2020,Rio Branco,AC,407319,26,26 - Transporte,16059901.07,15877618.4,182282.66999999993,0.98864982609759,39.428313115764304,38.98079490522171
2020,Goiânia,GO,1516113,26,26 - Transporte,321557011.92,317128814.52,4428197.400000036,0.9862288887013861,212.09303786723024,209.17228103709945
2020,São Luís,MA,1101884,26,26 - Transporte,26812695.33,25954130.06,858565.2699999996,0.9679791509420027,24.33350092205713,23.5543215619793
2020,Aracaju,SE,657013,26,26 - Transporte,38809955.97,37390499.0,1419456.9699999988,0.9634254424020158,59.07030145522234,56.90983131231802
2020,São Paulo,SP,12252023,26,26 - Transporte,5601012383.5,5356282108.23,244730275.27000046,0.9563060642410022,457.150005635804,437.1753226573276
2020,Florianópolis,SC,500973,26,26 - Transporte,11764730.15,11183624.77,581105.3800000008,0.9506061445871752,23.483760901286097,22.323807410778624
2020,Cuiabá,MT,612547,26,26 - Transporte,13244279.75,11942341.35,1301938.4000000004,0.9016980594962138,21.621654746492922,19.49620412800977
2020,João Pessoa,PB,809015,26,26 - Transporte,21228174.89,19139279.13,2088895.7600000016,0.9015979578638189,26.23953188754226,23.657508365110658
2020,Palmas,TO,299127,26,26 - Transporte,9021858.31,8007441.25,1014417.0600000005,0.8875600763009543,30.160628462158215,26.76936969915788
2020,Salvador,BA,2872347,26,26 - Transporte,292344246.47,257744479.13,34599767.34000003,0.8816471753496589,101.77887506976003,89.73305771551975
2020,Belo Horizonte,MG,2512070,26,26 - Transporte,269732422.68,236199768.55,33532654.129999995,0.8756817819792402,107.37456467375512,94.02595013275905
2020,Porto Alegre,RS,1483771,26,26 - Transporte,114721044.51,99460123.85,15260920.660000011,0.8669736601058426,77.3172170840379,67.03199068454633
2020,Campo Grande,MS,895982,26,26 - Transporte,176523749.11,147507472.32,29016276.79000002,0.8356239489796998,197.01707077820762,164.63218270009887
2020,Boa Vista,RR,399213,26,26 - Transporte,26952880.01,22152679.75,4800200.260000002,0.8219039947412283,67.51503585805072,55.490877676829164
2020,Rio de Janeiro,RJ,6718903,26,26 - Transporte,252665336.53,196428466.82,56236869.71000001,0.7774254653118087,37.6051472286473,29.2351990823502
2020,Porto Velho,RO,529544,26,26 - Transporte,2746401.58,1920285.59,826115.99,0.6992005844971878,5.186351993413201,3.626300345202665
2020,João Pessoa,PB,809015,27,27 - Desporto e Lazer,7201180.51,7201180.51,0.0,1.0,8.901170571621044,8.901170571621044
2020,Rio Branco,AC,407319,27,27 - Desporto e Lazer,60696.73,60696.73,0.0,1.0,0.1490152190298022,0.1490152190298022
2020,Aracaju,SE,657013,27,27 - Desporto e Lazer,4317445.86,4218336.47,99109.3900000006,0.9770444394177069,6.571324859629871,6.420476413708709
2020,Recife,PE,1645727,27,27 - Desporto e Lazer,16738244.02,16279474.86,458769.16000000015,0.9725915598164401,10.170729422316095,9.891965593321371
2020,Teresina,PI,864845,27,27 - Desporto e Lazer,8679907.93,8330966.56,348941.3700000001,0.9597989549181773,10.036374067029351,9.632901340702668
2020,Palmas,TO,299127,27,27 - Desporto e Lazer,4058998.18,3805862.38,253135.80000000028,0.9376358922141719,13.569481123402435,12.723232540024805
2020,Belém,PA,1492745,27,27 - Desporto e Lazer,3759824.31,3484513.91,275310.3999999999,0.9267757274541374,2.5187318061691717,2.334299501924307
2020,Vitória,ES,362097,27,27 - Desporto e Lazer,12112064.71,11181176.79,930887.9200000018,0.9231437461499492,33.44977923042721,30.878954506665337
2020,Boa Vista,RR,399213,27,27 - Desporto e Lazer,2173816.41,2005335.39,168481.02000000025,0.9224952856069385,5.445254563353398,5.023221663623178
2020,Fortaleza,CE,2669342,27,27 - Desporto e Lazer,27268508.87,25135121.2,2133387.670000002,0.9217636842494497,10.215442183879023,9.416223623649573
2020,Natal,RN,884122,27,27 - Desporto e Lazer,10091574.82,9301513.21,790061.6099999994,0.9217107712034979,11.41423335241064,10.5206218259471
2020,Curitiba,PR,1933105,27,27 - Desporto e Lazer,35801974.29,32785353.47,3016620.8200000003,0.9157414952716005,18.520449892789063,16.959944477925408
2020,Florianópolis,SC,500973,27,27 - Desporto e Lazer,5491358.02,5015405.03,475952.9899999993,0.9133269059736158,10.961385184431096,10.011328015681485
2020,São Luís,MA,1101884,27,27 - Desporto e Lazer,3533711.46,3072437.92,461273.54000000004,0.8694648543828759,3.2069722947243084,2.7883496992423886
2020,Manaus,AM,2182763,27,27 - Desporto e Lazer,12251294.5,10551515.13,1699779.3699999992,0.8612571618452238,5.612746092910682,4.834017770138123
2020,Maceió,AL,1018948,27,27 - Desporto e Lazer,286458.48,245903.43,40555.04999999999,0.8584260797585744,0.2811315984721497,0.2413306959727091
2020,Campo Grande,MS,895982,27,27 - Desporto e Lazer,18967527.6,16131207.0,2836320.6000000015,0.8504644010640585,21.169540905955703,18.0039409273847
2020,Cuiabá,MT,612547,27,27 - Desporto e Lazer,1213222.08,1026627.08,186595.00000000012,0.8461988097018477,1.9806187606828538,1.6759972377629797
2020,Goiânia,GO,1516113,27,27 - Desporto e Lazer,1435542.48,1190238.48,245304.0,0.8291210441922973,0.9468571801706073,0.7850592139240281
2020,Salvador,BA,2872347,27,27 - Desporto e Lazer,15927062.7,12904418.26,3022644.4399999995,0.8102195930954676,5.54496469263637,4.492639036996574
2020,Belo Horizonte,MG,2512070,27,27 - Desporto e Lazer,22201835.91,17628221.49,4573614.420000002,0.7939983684889778,8.838064190090245,7.017408547532512
2020,Rio de Janeiro,RJ,6718903,27,27 - Desporto e Lazer,30463676.47,23961874.98,6501801.489999998,0.786572001695106,4.534025341636871,3.566337388707651
2020,São Paulo,SP,12252023,27,27 - Desporto e Lazer,217091414.49,162069552.38,55021862.110000014,0.7465498014315324,17.71882198474489,13.227983034311967
2020,Porto Alegre,RS,1483771,27,27 - Desporto e Lazer,2381603.67,1216727.48,1164876.19,0.5108857931848921,1.6051019126266788,0.8200237637748682
2020,Porto Velho,RO,529544,27,27 - Desporto e Lazer,5366804.97,1885539.48,3481265.4899999998,0.3513337060951555,10.134766837127792,3.560685193298385
2020,Macapá,AP,503327,27,27 - Desporto e Lazer,1621790.39,241758.79,1380031.5999999999,0.14906907297681055,3.22214065607448,0.48032152060191485
2020,Florianópolis,SC,500973,28,28 - Encargos Especiais,39559692.43,39559692.42,0.009999997913837433,0.9999999997472175,78.96571757360176,78.96571755364062
2020,Aracaju,SE,657013,28,28 - Encargos Especiais,27647725.27,27641624.21,6101.059999998659,0.999779328681097,42.08094097072661,42.07165491398192
2020,Cuiabá,MT,612547,28,28 - Encargos Especiais,57737940.48,57713605.34,24335.139999993145,0.9995785242806084,94.25879235389284,94.2190645615765
2020,Vitória,ES,362097,28,28 - Encargos Especiais,144374506.39,144297041.73,77464.65999999642,0.9994634464079777,398.7177645492782,398.5038311005062
2020,Manaus,AM,2182763,28,28 - Encargos Especiais,356656965.29,356320781.33,336183.96000003815,0.9990574025107664,163.3970180408959,163.24300042194227
2020,Teresina,PI,864845,28,28 - Encargos Especiais,50951069.94,50885709.23,65360.710000000894,0.9987171867033025,58.913527788216385,58.8379527314143
2020,Goiânia,GO,1516113,28,28 - Encargos Especiais,167229330.57,166312974.19,916356.3799999952,0.9945203608907803,110.3013631371804,109.69695147393367
2020,João Pessoa,PB,809015,28,28 - Encargos Especiais,123300212.08,122170058.81,1130153.2699999958,0.9908341336082478,152.40781948418757,151.0108697737372
2020,São Paulo,SP,12252023,28,28 - Encargos Especiais,3256651379.87,3215405702.53,41245677.339999676,0.9873349423905342,265.805196404708,262.43875827934704
2020,Porto Alegre,RS,1483771,28,28 - Encargos Especiais,411160922.67,405266745.3,5894177.370000005,0.9856645487325878,277.1053772246526,273.1329465935107
2020,Recife,PE,1645727,28,28 - Encargos Especiais,173346910.18,170121642.88,3225267.300000012,0.9813941460124617,105.33151013503455,103.37172743717518
2020,Belo Horizonte,MG,2512070,28,28 - Encargos Especiais,662991281.52,649640549.5,13350732.01999998,0.9798628844871209,263.92229576405117,258.6076620078262
2020,Salvador,BA,2872347,28,28 - Encargos Especiais,290135237.31,284259814.81,5875422.5,0.9797493660043702,101.00981438175819,98.96430160074671
2020,Fortaleza,CE,2669342,28,28 - Encargos Especiais,322785048.5,315054380.88,7730667.620000005,0.9760501062365656,120.923077110389,118.0269822600476
2020,Palmas,TO,299127,28,28 - Encargos Especiais,37848800.04,36864200.47,984599.5700000003,0.9739859765974235,126.5308716364621,123.23929458056277
2020,Curitiba,PR,1933105,28,28 - Encargos Especiais,364685944.89,353095686.91,11590257.97999996,0.9682185229718795,188.6529417129437,182.6572725796064
2020,Maceió,AL,1018948,28,28 - Encargos Especiais,55471089.83,53475960.49,1995129.3399999961,0.9640329882446084,54.43956887888292,52.48154026505769
2020,Boa Vista,RR,399213,28,28 - Encargos Especiais,45561034.95,43859634.0,1701400.950000003,0.9626566659017476,114.12713250820991,109.8652448692803
2020,Rio Branco,AC,407319,28,28 - Encargos Especiais,20603548.89,19669888.86,933660.0300000012,0.9546845043548223,50.58332385673146,48.29111546478313
2020,São Luís,MA,1101884,28,28 - Encargos Especiais,106941212.33,99208715.93,7732496.399999991,0.9276939522983992,97.05305851614145,90.03553543748707
2020,Campo Grande,MS,895982,28,28 - Encargos Especiais,123496302.26,111983113.8,11513188.460000008,0.9067730106140264,137.83346346243565,124.98366462719117
2020,Porto Velho,RO,529544,28,28 - Encargos Especiais,89818062.37,79940819.4,9877242.969999999,0.890030549431012,169.61397423065884,150.9616186756908
2020,Belém,PA,1492745,28,28 - Encargos Especiais,508661918.51,425700197.61,82961720.89999998,0.8369020406658003,340.75606919467157,285.17944967827725
2020,Macapá,AP,503327,28,28 - Encargos Especiais,24892453.41,19631280.76,5261172.6499999985,0.7886438687523489,49.45582774220338,39.00303532296102
2020,Rio de Janeiro,RJ,6718903,28,28 - Encargos Especiais,1904386979.18,1467127217.2,437259761.98,0.7703934301376723,283.43718895480407,218.35814822747108
2020,Natal,RN,884122,28,28 - Encargos Especiais,97344863.31,74219379.99,23125483.320000008,0.7624375592746414,110.10342838431801,83.9469892051097
2021,João Pessoa,PB,817511,01,01 - Legislativa,59526409.99,59526409.99,0.0,1.0,72.81420065295758,72.81420065295758
2021,Teresina,PI,868075,01,01 - Legislativa,78252752.98,78244901.96,7851.020000010729,0.9998996710057981,90.14515218155114,90.13610800910058
2021,Fortaleza,CE,2686612,01,01 - Legislativa,181297697.33,180928074.52,369622.8100000024,0.9979612382537478,67.48190558592012,67.34432605824735
2021,Belém,PA,1499641,01,01 - Legislativa,93917492.52,93698450.4,219042.11999998987,0.9976677175452342,62.626650324977774,62.48058728722408
2021,Recife,PE,1653461,01,01 - Legislativa,155035383.01,154624283.71,411099.2999999821,0.9973483517632006,93.76416075734474,93.51553118579756
2021,Salvador,BA,2886698,01,01 - Legislativa,192086756.82,191535240.69,551516.1299999952,0.9971288175242773,66.54203412341714,66.35097980114304
2021,Rio Branco,AC,413418,01,01 - Legislativa,26645570.68,26545190.15,100380.53000000119,0.9962327498552941,64.45188811324132,64.20908172842014
2021,Natal,RN,890480,01,01 - Legislativa,80302836.48,79909349.65,393486.8299999982,0.9950999634975783,90.17927014643789,89.73738843095859
2021,Boa Vista,RR,419652,01,01 - Legislativa,41407253.39,41094902.32,312351.0700000003,0.9924566097862595,98.67045406670289,97.92614432911078
2021,Macapá,AP,512902,01,01 - Legislativa,30683662.05,30383662.05,300000.0,0.99022280979659,59.82363502189502,59.23872796362658
2021,Maceió,AL,1025360,01,01 - Legislativa,67654344.49,66933201.88,721142.609999992,0.9893407789930388,65.9810646894749,65.2777579386752
2021,Aracaju,SE,664908,01,01 - Legislativa,58526766.19,57873565.79,653200.3999999985,0.9888392876879706,88.02235225023612,87.03996009974313
2021,Cuiabá,MT,618124,01,01 - Legislativa,59422260.19,58579695.86,842564.3299999982,0.9858207290112168,96.13323570998699,94.7701365098265
2021,Porto Velho,RO,539354,01,01 - Legislativa,39135684.95,38512356.74,623328.2100000009,0.9840726382891632,72.56029425942887,71.4046002069142
2021,Vitória,ES,365855,01,01 - Legislativa,27613753.82,26550464.73,1063289.0899999999,0.9614942214328758,75.47731702450425,72.57100416831805
2021,Rio de Janeiro,RJ,6747815,01,01 - Legislativa,870763928.37,835247377.59,35516550.77999997,0.959212193313423,129.04383542969094,123.78042041609025
2021,Curitiba,PR,1948626,01,01 - Legislativa,106413711.34,101930448.17,4483263.170000002,0.9578694971395592,54.60961279383525,52.308882345817004
2021,Goiânia,GO,1536097,01,01 - Legislativa,113916564.32,108516046.0,5400518.319999993,0.9525923349932716,74.15974663058387,70.64400620533729
2021,São Paulo,SP,12325232,01,01 - Legislativa,722229588.85,684594632.54,37634956.31000006,0.9478905920070017,58.59764658791007,55.54415791443114
2021,Florianópolis,SC,508826,01,01 - Legislativa,50686132.07,47886056.71,2800075.3599999994,0.9447565784634551,99.61387993145004,94.11086837150617
2021,Palmas,TO,306296,01,01 - Legislativa,35848326.91,32325376.15,3522950.759999998,0.9017262153169759,117.03818172617336,105.53639665552275
2021,Campo Grande,MS,906092,01,01 - Legislativa,89081785.2,79780374.61,9301410.590000004,0.8955857185717917,98.31428287635252,88.04886767568856
2021,Porto Alegre,RS,1488252,01,01 - Legislativa,122390498.35,107848221.04,14542277.309999987,0.8811813212132411,82.2377516374915,72.46637064153114
2021,Belo Horizonte,MG,2521564,01,01 - Legislativa,197883435.08,168259373.48,29624061.600000024,0.8502953944173061,78.47646741466805,66.72817881283203
2021,Manaus,AM,2219580,01,01 - Legislativa,184871913.25,151000931.22,33870982.03,0.8167867609819308,83.29139443047784,68.03130827453843
2021,Goiânia,GO,1536097,02,02 - Judiciária,26556107.08,26556107.08,0.0,1.0,17.288040455778507,17.288040455778507
2021,Salvador,BA,2886698,02,02 - Judiciária,47911344.08,47911344.08,0.0,1.0,16.597283151891883,16.597283151891883
2021,Florianópolis,SC,508826,02,02 - Judiciária,51032276.89,50898081.94,134194.95000000298,0.9973703906982387,100.29416124569106,100.03042678636704
2021,São Paulo,SP,12325232,02,02 - Judiciária,203915245.67,201382485.71,2532759.9599999785,0.9875793496867871,16.54453609230236,16.33904219490554
2021,Fortaleza,CE,2686612,02,02 - Judiciária,41271369.15,40706214.45,565154.6999999955,0.9863063738460929,15.361864366719123,15.151504739054245
2021,Campo Grande,MS,906092,02,02 - Judiciária,31859633.33,31308878.39,550754.9399999976,0.9827130797678896,35.161587708532906,34.55375214658114
2021,Porto Alegre,RS,1488252,02,02 - Judiciária,57321589.1,56182972.88,1138616.2199999988,0.9801363458711231,38.51605044038241,37.75098093602428
2021,João Pessoa,PB,817511,02,02 - Judiciária,91369.56,87369.56,4000.0,0.9562217438718102,0.11176554199270713,0.10687264146904445
2021,Rio de Janeiro,RJ,6747815,02,02 - Judiciária,149587356.43,135318871.3,14268485.129999995,0.90461436400424,22.16826579122279,20.053731659803955
2021,Belém,PA,1499641,03,03 - Essencial à Justiça,17128938.0,17128938.0,0.0,1.0,11.422025671477373,11.422025671477373
2021,Fortaleza,CE,2686612,03,03 - Essencial à Justiça,147243.15,147243.15,0.0,1.0,0.054806257844452415,0.054806257844452415
2021,Rio Branco,AC,413418,03,03 - Essencial à Justiça,15456342.0,15453101.14,3240.859999999404,0.999790321668607,37.386717559467655,37.378878374913526
2021,Recife,PE,1653461,03,03 - Essencial à Justiça,48647397.35,48572007.6,75389.75,0.9984502819450423,29.421557176129344,29.375962057768525
2021,Teresina,PI,868075,03,03 - Essencial à Justiça,564917.33,563594.85,1322.4799999999814,0.9976589848996136,0.6507701869078132,0.6492467240733807
2021,Palmas,TO,306296,03,03 - Essencial à Justiça,9194776.28,9108450.29,86325.99000000022,0.990611409416478,30.019250267714888,29.737411817327025
2021,Curitiba,PR,1948626,03,03 - Essencial à Justiça,46826574.03,45958094.0,868480.0300000012,0.9814532656298195,24.03056000997626,23.58487159670455
2021,Natal,RN,890480,03,03 - Essencial à Justiça,48496354.39,47260053.57,1236300.8200000003,0.9745073452313989,54.46091365331058,53.07256038316414
2021,Goiânia,GO,1536097,03,03 - Essencial à Justiça,8136381.38,7902084.78,234296.59999999963,0.9712038326305693,5.296788796540843,5.144261579835128
2021,Manaus,AM,2219580,03,03 - Essencial à Justiça,30594209.03,29641535.31,952673.7200000025,0.968860978917094,13.783782981464963,13.354569472602924
2021,Vitória,ES,365855,03,03 - Essencial à Justiça,13173239.51,12693779.98,479459.52999999933,0.9636035213938049,36.006722636017,34.696204725916004
2021,São Luís,MA,1108975,03,03 - Essencial à Justiça,1322037.56,1146716.61,175320.94999999995,0.8673858025637335,1.1921256655921009,1.0340328772064296
2021,Belém,PA,1499641,04,04 - Administração,115657242.9,115436900.83,220342.07000000775,0.998094870113837,77.12328677330107,76.97635689475014
2021,Goiânia,GO,1536097,04,04 - Administração,1051017686.95,1036092898.89,14924788.060000062,0.9857996794484867,684.2130978382224,674.4970525233758
2021,Recife,PE,1653461,04,04 - Administração,349332604.79,344350348.91,4982255.879999995,0.9857377873932064,211.27356786159456,208.26033931855667
2021,Boa Vista,RR,419652,04,04 - Administração,152484690.16,150032184.63,2452505.530000001,0.9839163818516691,363.3598556899526,357.5157145206028
2021,Aracaju,SE,664908,04,04 - Administração,274897648.51,269879198.39,5018450.120000005,0.9817442959326825,413.4371198872626,405.8895341761567
2021,Maceió,AL,1025360,04,04 - Administração,370334981.08,362577014.07,7757967.00999999,0.9790514874199148,361.1755686588125,353.60947771514395
2021,Manaus,AM,2219580,04,04 - Administração,434554446.59,424770009.49,9784437.099999964,0.9774839788735805,195.78228610367725,191.37404801358815
2021,Teresina,PI,868075,04,04 - Administração,353483455.17,345403630.49,8079824.680000007,0.9771422832898524,407.2038189902946,397.8960694525243
2021,Rio Branco,AC,413418,04,04 - Administração,80929553.09,78696408.63,2233144.4600000083,0.9724063166700478,195.75720720916846,190.35554482388284
